Region,RegionName,StateName,CountyName,CityName,ForecastedDate,ForecastYoYPctChange
Zip,72470,AR,Clay County,Success,2022-04-30,7.2
Zip,72471,AR,Jackson County,Swifton,2022-04-30,7.3
Zip,72472,AR,Poinsett County,Trumann,2022-04-30,4.8
Zip,72473,AR,Jackson County,Tuckerman,2022-04-30,6.1
Zip,72474,AR,Greene County,Paragould,2022-04-30,3.8
Zip,72475,AR,Poinsett County,Waldenburg,2022-04-30,8.1
Zip,72476,AR,Lawrence County,Walnut Ridge,2022-04-30,5.6
Zip,72478,AR,Randolph County,Warm Springs,2022-04-30,4.1
Zip,72479,AR,Poinsett County,Weiner,2022-04-30,6.6
Zip,72482,AR,Sharp County,Williford,2022-04-30,6.2
Zip,72501,AR,Independence County,Batesville,2022-04-30,4.9
Zip,72512,AR,Izard County,Horseshoe Bend,2022-04-30,5.5
Zip,72513,AR,Sharp County,Ash Flat,2022-04-30,5.9
Zip,72515,AR,Izard County,Bexar,2022-04-30,5.3
Zip,72517,AR,Izard County,Melbourne,2022-04-30,4.0
Zip,72519,AR,Izard County,Calico Rock,2022-04-30,5.0
Zip,72520,AR,Fulton County,Camp,2022-04-30,8.9
Zip,72521,AR,Sharp County,Cave City,2022-04-30,5.2
Zip,72522,AR,Independence County,Charlotte,2022-04-30,4.0
Zip,72523,AR,Cleburne County,Concord,2022-04-30,5.7
Zip,72524,AR,Independence County,Cord,2022-04-30,4.6
Zip,72527,AR,Independence County,Desha,2022-04-30,4.8
Zip,72528,AR,Izard County,Calico Rock,2022-04-30,6.7
Zip,72529,AR,Sharp County,Cherokee Village,2022-04-30,6.0
Zip,72530,AR,Cleburne County,Drasco,2022-04-30,5.5
Zip,72531,AR,Baxter County,Elizabeth,2022-04-30,6.3
Zip,72532,AR,Sharp County,Evening Shade,2022-04-30,6.2
Zip,72533,AR,Stone County,Fifty-Six,2022-04-30,4.1
Zip,72534,AR,Independence County,Floral,2022-04-30,5.0
Zip,72536,AR,Izard County,Horseshoe Bend,2022-04-30,5.5
Zip,72537,AR,Baxter County,Gamaliel,2022-04-30,6.1
Zip,72538,AR,Fulton County,Gepp,2022-04-30,8.1
Zip,72539,AR,Fulton County,Glencoe,2022-04-30,7.5
Zip,72540,AR,Izard County,Guion,2022-04-30,2.8
Zip,72542,AR,Sharp County,Highland,2022-04-30,6.2
Zip,72543,AR,Cleburne County,Heber Springs,2022-04-30,4.8
Zip,72544,AR,Baxter County,Henderson,2022-04-30,6.5
Zip,72546,AR,Cleburne County,Drasco,2022-04-30,6.1
Zip,72550,AR,Independence County,Locust Grove,2022-04-30,5.3
Zip,72553,AR,Independence County,Magness,2022-04-30,4.1
Zip,72554,AR,Fulton County,Mammoth Spring,2022-04-30,7.7
Zip,72555,AR,Stone County,Marcella,2022-04-30,8.0
Zip,72556,AR,Izard County,Melbourne,2022-04-30,4.4
Zip,72560,AR,Stone County,Mountain View,2022-04-30,4.4
Zip,72561,AR,Independence County,Batesville,2022-04-30,6.8
Zip,72562,AR,Independence County,Newark,2022-04-30,4.3
Zip,72564,AR,Independence County,Oil Trough,2022-04-30,4.1
Zip,72565,AR,Fulton County,Salem,2022-04-30,4.6
Zip,72566,AR,Izard County,Pineville,2022-04-30,3.8
Zip,72567,AR,Stone County,Pleasant Grove,2022-04-30,4.7
Zip,72568,AR,Independence County,Pleasant Plains,2022-04-30,6.1
Zip,72569,AR,Sharp County,Poughkeepsie,2022-04-30,8.1
Zip,72571,AR,Independence County,Rosie,2022-04-30,4.6
Zip,72572,AR,Lawrence County,Saffell,2022-04-30,3.9
Zip,72573,AR,Izard County,Melbourne,2022-04-30,4.0
Zip,72576,AR,Fulton County,Salem,2022-04-30,6.4
Zip,72577,AR,Izard County,Sidney,2022-04-30,6.1
Zip,72578,AR,Fulton County,Sturkie,2022-04-30,7.0
Zip,72579,AR,Independence County,Sulphur Rock,2022-04-30,4.2
Zip,72581,AR,Cleburne County,Tumbling Shoals,2022-04-30,5.4
Zip,72583,AR,Fulton County,Viola,2022-04-30,5.3
Zip,72584,AR,Izard County,Melbourne,2022-04-30,4.6
Zip,72585,AR,Izard County,Pineville,2022-04-30,5.1
Zip,72587,AR,Izard County,Horseshoe Bend,2022-04-30,4.3
Zip,72601,AR,Boone County,Harrison,2022-04-30,5.0
Zip,72611,AR,Carroll County,Alpena,2022-04-30,5.5
Zip,72615,AR,Boone County,Bergman,2022-04-30,4.2
Zip,72616,AR,Carroll County,Berryville,2022-04-30,4.9
Zip,72617,AR,Baxter County,Big Flat,2022-04-30,7.2
Zip,72619,AR,Marion County,Bull Shoals,2022-04-30,4.9
Zip,72623,AR,Baxter County,Clarkridge,2022-04-30,7.7
Zip,72624,AR,Carroll County,Alpena,2022-04-30,6.2
Zip,72626,AR,Baxter County,Cotter,2022-04-30,6.2
Zip,72628,AR,Newton County,Deer,2022-04-30,8.9
Zip,72629,AR,Van Buren County,Dennard,2022-04-30,3.8
Zip,72630,AR,Boone County,Diamond City,2022-04-30,6.1
Zip,72631,AR,Carroll County,Eureka Springs,2022-04-30,5.2
Zip,72632,AR,Carroll County,Eureka Springs,2022-04-30,4.9
Zip,72633,AR,Boone County,Everton,2022-04-30,5.6
Zip,72634,AR,Marion County,Flippin,2022-04-30,3.9
Zip,72635,AR,Baxter County,Gassville,2022-04-30,6.4
Zip,72636,AR,Searcy County,Gilbert,2022-04-30,5.0
Zip,72638,AR,Carroll County,Green Forest,2022-04-30,5.0
Zip,72639,AR,Searcy County,Harriet,2022-04-30,5.0
Zip,72640,AR,Newton County,Hasty,2022-04-30,5.7
Zip,72641,AR,Newton County,Jasper,2022-04-30,6.1
Zip,72642,AR,Baxter County,Lakeview,2022-04-30,6.9
Zip,72644,AR,Boone County,Diamond City,2022-04-30,4.5
Zip,72645,AR,Searcy County,Leslie,2022-04-30,5.7
Zip,72648,AR,Newton County,Jasper,2022-04-30,5.5
Zip,72650,AR,Searcy County,Marshall,2022-04-30,5.1
Zip,72651,AR,Baxter County,Midway,2022-04-30,6.4
Zip,72653,AR,Baxter County,Mountain Home,2022-04-30,7.1
Zip,72655,AR,Newton County,Mount Judea,2022-04-30,8.2
Zip,72658,AR,Baxter County,Norfork,2022-04-30,8.1
Zip,72660,AR,Carroll County,Oak Grove,2022-04-30,5.4
Zip,72661,AR,Marion County,Oakland,2022-04-30,4.5
Zip,72662,AR,Boone County,Omaha,2022-04-30,6.1
Zip,72663,AR,Stone County,Onia,2022-04-30,4.7
Zip,72666,AR,Newton County,Parthenon,2022-04-30,7.4
Zip,72668,AR,Marion County,Peel,2022-04-30,6.5
Zip,72670,AR,Newton County,Kingston,2022-04-30,6.2
Zip,72672,AR,Marion County,Pyatt,2022-04-30,2.7
Zip,72675,AR,Searcy County,Saint Joe,2022-04-30,6.1
Zip,72677,AR,Marion County,Summit,2022-04-30,7.3
Zip,72679,AR,Pope County,Tilly,2022-04-30,3.3
Zip,72680,AR,Searcy County,Leslie,2022-04-30,4.8
Zip,72682,AR,Marion County,Yellville,2022-04-30,4.0
Zip,72683,AR,Newton County,Vendor,2022-04-30,10.4
Zip,72685,AR,Newton County,Western Grove,2022-04-30,6.0
Zip,72686,AR,Searcy County,Witts Springs,2022-04-30,5.6
Zip,72687,AR,Marion County,Yellville,2022-04-30,4.0
Zip,72701,AR,Washington County,Fayetteville,2022-04-30,6.8
Zip,72703,AR,Washington County,Fayetteville,2022-04-30,6.7
Zip,72704,AR,Washington County,Fayetteville,2022-04-30,6.3
Zip,72712,AR,Benton County,Bentonville,2022-04-30,8.0
Zip,72714,AR,Benton County,Bella Vista,2022-04-30,8.1
Zip,72715,AR,Benton County,Bella Vista,2022-04-30,7.9
Zip,72717,AR,Washington County,Canehill,2022-04-30,7.2
Zip,72718,AR,Benton County,Cave Springs,2022-04-30,7.2
Zip,72719,AR,Benton County,Centerton,2022-04-30,7.1
Zip,72721,AR,Madison County,Combs,2022-04-30,5.9
Zip,72722,AR,Benton County,Decatur,2022-04-30,8.5
Zip,72727,AR,Washington County,Elkins,2022-04-30,7.1
Zip,72729,AR,Washington County,Evansville,2022-04-30,6.4
Zip,72730,AR,Washington County,Farmington,2022-04-30,6.7
Zip,72732,AR,Benton County,Garfield,2022-04-30,9.3
Zip,72734,AR,Benton County,Gentry,2022-04-30,7.9
Zip,72735,AR,Washington County,Goshen,2022-04-30,9.4
Zip,72736,AR,Benton County,Gravette,2022-04-30,7.9
Zip,72738,AR,Madison County,Hindsville,2022-04-30,6.0
Zip,72739,AR,Benton County,Bella Vista,2022-04-30,7.8
Zip,72740,AR,Madison County,Huntsville,2022-04-30,5.6
Zip,72742,AR,Newton County,Kingston,2022-04-30,5.0
Zip,72744,AR,Washington County,Lincoln,2022-04-30,10.3
Zip,72745,AR,Benton County,Lowell,2022-04-30,7.7
Zip,72747,AR,Benton County,Maysville,2022-04-30,6.7
Zip,72749,AR,Washington County,Morrow,2022-04-30,13.0
Zip,72751,AR,Benton County,Pea Ridge,2022-04-30,7.2
Zip,72752,AR,Madison County,Pettigrew,2022-04-30,4.1
Zip,72753,AR,Washington County,Prairie Grove,2022-04-30,7.5
Zip,72756,AR,Benton County,Rogers,2022-04-30,8.0
Zip,72758,AR,Benton County,Rogers,2022-04-30,7.5
Zip,72760,AR,Madison County,Saint Paul,2022-04-30,4.1
Zip,72761,AR,Benton County,Siloam Springs,2022-04-30,6.9
Zip,72762,AR,Washington County,Springdale,2022-04-30,6.9
Zip,72764,AR,Washington County,Springdale,2022-04-30,7.1
Zip,72768,AR,Benton County,Sulphur Springs,2022-04-30,10.1
Zip,72769,AR,Washington County,Summers,2022-04-30,9.4
Zip,72773,AR,Madison County,Wesley,2022-04-30,6.2
Zip,72774,AR,Washington County,West Fork,2022-04-30,8.1
Zip,72776,AR,Madison County,Witter,2022-04-30,3.4
Zip,72801,AR,Pope County,Russellville,2022-04-30,5.3
Zip,72802,AR,Pope County,Russellville,2022-04-30,5.2
Zip,72821,AR,Franklin County,Altus,2022-04-30,6.4
Zip,72823,AR,Pope County,Atkins,2022-04-30,5.7
Zip,72824,AR,Yell County,Belleville,2022-04-30,4.6
Zip,72826,AR,Logan County,Magazine,2022-04-30,5.4
Zip,72827,AR,Yell County,Bluffton,2022-04-30,2.8
Zip,72828,AR,Yell County,Briggsville,2022-04-30,2.3
Zip,72830,AR,Johnson County,Clarksville,2022-04-30,4.1
Zip,72832,AR,Johnson County,Coal Hill,2022-04-30,7.1
Zip,72833,AR,Yell County,Danville,2022-04-30,3.8
Zip,72834,AR,Yell County,Dardanelle,2022-04-30,5.3
Zip,72835,AR,Logan County,Delaware,2022-04-30,2.7
Zip,72837,AR,Pope County,Dover,2022-04-30,5.3
Zip,72838,AR,Yell County,Gravelly,2022-04-30,4.3
Zip,72839,AR,Johnson County,Hagarville,2022-04-30,11.4
Zip,72840,AR,Johnson County,Hartman,2022-04-30,4.7
Zip,72841,AR,Scott County,Harvey,2022-04-30,8.3
Zip,72842,AR,Yell County,Havana,2022-04-30,28.9
Zip,72843,AR,Pope County,Hector,2022-04-30,4.9
Zip,72845,AR,Johnson County,Knoxville,2022-04-30,3.0
Zip,72846,AR,Johnson County,Lamar,2022-04-30,6.3
Zip,72847,AR,Pope County,London,2022-04-30,5.8
Zip,72851,AR,Logan County,New Blaine,2022-04-30,5.2
Zip,72852,AR,Johnson County,Ozone,2022-04-30,2.7
Zip,72853,AR,Yell County,Ola,2022-04-30,2.0
Zip,72854,AR,Johnson County,Ozone,2022-04-30,10.0
Zip,72855,AR,Logan County,Paris,2022-04-30,4.5
Zip,72856,AR,Pope County,Dover,2022-04-30,4.1
Zip,72857,AR,Yell County,Plainview,2022-04-30,3.3
Zip,72858,AR,Pope County,Pottsville,2022-04-30,5.2
Zip,72860,AR,Yell County,Rover,2022-04-30,3.8
Zip,72863,AR,Logan County,Scranton,2022-04-30,5.6
Zip,72865,AR,Logan County,Subiaco,2022-04-30,7.8
Zip,72901,AR,Sebastian County,Fort Smith,2022-04-30,6.0
Zip,72903,AR,Sebastian County,Fort Smith,2022-04-30,7.2
Zip,72904,AR,Sebastian County,Fort Smith,2022-04-30,5.1
Zip,72908,AR,Sebastian County,Fort Smith,2022-04-30,7.3
Zip,72916,AR,Sebastian County,Fort Smith,2022-04-30,5.8
Zip,72921,AR,Crawford County,Alma,2022-04-30,4.9
Zip,72923,AR,Sebastian County,Barling,2022-04-30,6.3
Zip,72926,AR,Scott County,Boles,2022-04-30,6.1
Zip,72927,AR,Logan County,Booneville,2022-04-30,5.3
Zip,72928,AR,Franklin County,Branch,2022-04-30,5.0
Zip,72930,AR,Franklin County,Cecil,2022-04-30,5.1
Zip,72932,AR,Crawford County,Cedarville,2022-04-30,4.7
Zip,72933,AR,Franklin County,Charleston,2022-04-30,5.7
Zip,72934,AR,Crawford County,Chester,2022-04-30,3.9
Zip,72935,AR,Crawford County,Dyer,2022-04-30,4.2
Zip,72936,AR,Sebastian County,Greenwood,2022-04-30,6.7
Zip,72937,AR,Sebastian County,Hackett,2022-04-30,6.1
Zip,72938,AR,Sebastian County,Hartford,2022-04-30,3.1
Zip,72940,AR,Sebastian County,Huntington,2022-04-30,4.5
Zip,72941,AR,Sebastian County,Lavaca,2022-04-30,6.5
Zip,72943,AR,Logan County,Magazine,2022-04-30,5.2
Zip,72944,AR,Scott County,Mansfield,2022-04-30,5.3
Zip,72945,AR,Sebastian County,Midland,2022-04-30,4.0
Zip,72946,AR,Crawford County,Mountainburg,2022-04-30,4.6
Zip,72947,AR,Crawford County,Mulberry,2022-04-30,5.0
Zip,72948,AR,Crawford County,Natural Dam,2022-04-30,2.3
Zip,72949,AR,Franklin County,Ozark,2022-04-30,4.8
Zip,72950,AR,Scott County,Parks,2022-04-30,5.4
Zip,72951,AR,Logan County,Ratcliff,2022-04-30,3.9
Zip,72952,AR,Crawford County,Rudy,2022-04-30,5.2
Zip,72955,AR,Crawford County,Uniontown,2022-04-30,5.0
Zip,72956,AR,Crawford County,Van Buren,2022-04-30,4.6
Zip,72958,AR,Scott County,Waldron,2022-04-30,5.1
Zip,72959,AR,Washington County,Winslow,2022-04-30,3.8
Zip,73002,OK,Grady County,Alex,2022-04-30,3.4
Zip,73003,OK,Oklahoma County,Edmond,2022-04-30,7.0
Zip,73004,OK,Grady County,Amber,2022-04-30,0.9
Zip,73005,OK,Caddo County,Anadarko,2022-04-30,2.2
Zip,73006,OK,Caddo County,Apache,2022-04-30,3.4
Zip,73007,OK,Oklahoma County,Edmond,2022-04-30,7.2
Zip,73008,OK,Oklahoma County,Bethany,2022-04-30,7.3
Zip,73009,OK,Caddo County,Binger,2022-04-30,4.9
Zip,73010,OK,McClain County,Blanchard,2022-04-30,4.8
Zip,73011,OK,Grady County,Bradley,2022-04-30,4.9
Zip,73012,OK,Oklahoma County,Edmond,2022-04-30,7.3
Zip,73013,OK,Oklahoma County,Edmond,2022-04-30,6.6
Zip,73014,OK,Canadian County,Calumet,2022-04-30,3.4
Zip,73015,OK,Caddo County,Carnegie,2022-04-30,1.9
Zip,73016,OK,Kingfisher County,Cashion,2022-04-30,7.6
Zip,73017,OK,Caddo County,Cement,2022-04-30,3.9
Zip,73018,OK,Grady County,Chickasha,2022-04-30,2.3
Zip,73019,OK,Cleveland County,Norman,2022-04-30,7.4
Zip,73020,OK,Oklahoma County,Choctaw,2022-04-30,6.7
Zip,73021,OK,Washita County,Colony,2022-04-30,1.8
Zip,73024,OK,Washita County,Corn,2022-04-30,7.0
Zip,73025,OK,Oklahoma County,Edmond,2022-04-30,5.9
Zip,73026,OK,Cleveland County,Norman,2022-04-30,6.5
Zip,73027,OK,Logan County,Coyle,2022-04-30,2.6
Zip,73028,OK,Logan County,Crescent,2022-04-30,5.6
Zip,73029,OK,Caddo County,Cyril,2022-04-30,4.2
Zip,73030,OK,Murray County,Davis,2022-04-30,-2.7
Zip,73031,OK,McClain County,Dibble,2022-04-30,7.0
Zip,73032,OK,Murray County,Dougherty,2022-04-30,6.0
Zip,73033,OK,Caddo County,Eakly,2022-04-30,6.1
Zip,73034,OK,Oklahoma County,Edmond,2022-04-30,6.9
Zip,73036,OK,Canadian County,El Reno,2022-04-30,6.1
Zip,73038,OK,Caddo County,Fort Cobb,2022-04-30,5.0
Zip,73040,OK,Blaine County,Geary,2022-04-30,4.3
Zip,73041,OK,Kiowa County,Gotebo,2022-04-30,-1.2
Zip,73042,OK,Caddo County,Gracemont,2022-04-30,5.7
Zip,73043,OK,Blaine County,Greenfield,2022-04-30,4.0
Zip,73044,OK,Logan County,Guthrie,2022-04-30,6.1
Zip,73045,OK,Oklahoma County,Harrah,2022-04-30,6.2
Zip,73047,OK,Canadian County,Hinton,2022-04-30,8.5
Zip,73048,OK,Caddo County,Hydro,2022-04-30,5.5
Zip,73049,OK,Oklahoma County,Oklahoma City,2022-04-30,6.2
Zip,73050,OK,Logan County,Coyle,2022-04-30,3.3
Zip,73051,OK,Cleveland County,Slaughterville,2022-04-30,8.9
Zip,73052,OK,Garvin County,Lindsay,2022-04-30,5.7
Zip,73053,OK,Caddo County,Lookeba,2022-04-30,6.5
Zip,73054,OK,Oklahoma County,Luther,2022-04-30,6.6
Zip,73055,OK,Stephens County,Marlow,2022-04-30,6.0
Zip,73056,OK,Logan County,Marshall,2022-04-30,2.1
Zip,73057,OK,Garvin County,Maysville,2022-04-30,6.3
Zip,73058,OK,Logan County,Meridian,2022-04-30,8.3
Zip,73059,OK,Grady County,Minco,2022-04-30,1.9
Zip,73061,OK,Noble County,Morrison,2022-04-30,4.3
Zip,73062,OK,Kiowa County,Mountain View,2022-04-30,7.4
Zip,73063,OK,Logan County,Mulhall,2022-04-30,5.9
Zip,73064,OK,Canadian County,Mustang,2022-04-30,5.9
Zip,73065,OK,McClain County,Newcastle,2022-04-30,5.4
Zip,73067,OK,Grady County,Ninnekah,2022-04-30,1.2
Zip,73068,OK,Cleveland County,Noble,2022-04-30,7.0
Zip,73069,OK,Cleveland County,Norman,2022-04-30,6.4
Zip,73071,OK,Cleveland County,Norman,2022-04-30,6.7
Zip,73072,OK,Cleveland County,Norman,2022-04-30,6.2
Zip,73073,OK,Logan County,Orlando,2022-04-30,10.8
Zip,73074,OK,Garvin County,Paoli,2022-04-30,5.4
Zip,73075,OK,Garvin County,Pauls Valley,2022-04-30,5.1
Zip,73077,OK,Noble County,Perry,2022-04-30,3.8
Zip,73078,OK,Canadian County,Piedmont,2022-04-30,5.8
Zip,73079,OK,Grady County,Pocasset,2022-04-30,1.1
Zip,73080,OK,McClain County,Purcell,2022-04-30,4.4
Zip,73082,OK,Grady County,Rush Springs,2022-04-30,1.6
Zip,73084,OK,Oklahoma County,Oklahoma City,2022-04-30,9.3
Zip,73086,OK,Murray County,Sulphur,2022-04-30,-3.3
Zip,73089,OK,Grady County,Tuttle,2022-04-30,4.4
Zip,73090,OK,Canadian County,Union City,2022-04-30,5.9
Zip,73092,OK,Grady County,Verden,2022-04-30,0.0
Zip,73093,OK,McClain County,Goldsby,2022-04-30,5.1
Zip,73095,OK,McClain County,Wayne,2022-04-30,5.0
Zip,73096,OK,Custer County,Weatherford,2022-04-30,5.7
Zip,73098,OK,Garvin County,Wynnewood,2022-04-30,5.2
Zip,73099,OK,Canadian County,Yukon,2022-04-30,6.0
Zip,73102,OK,Oklahoma County,Oklahoma City,2022-04-30,5.0
Zip,73103,OK,Oklahoma County,Oklahoma City,2022-04-30,2.2
Zip,73104,OK,Oklahoma County,Oklahoma City,2022-04-30,3.4
Zip,73105,OK,Oklahoma County,Oklahoma City,2022-04-30,6.4
Zip,73106,OK,Oklahoma County,Oklahoma City,2022-04-30,2.4
Zip,73107,OK,Oklahoma County,Oklahoma City,2022-04-30,6.8
Zip,73108,OK,Oklahoma County,Oklahoma City,2022-04-30,8.2
Zip,73109,OK,Oklahoma County,Oklahoma City,2022-04-30,8.1
Zip,73110,OK,Oklahoma County,Midwest City,2022-04-30,7.6
Zip,73111,OK,Oklahoma County,Oklahoma City,2022-04-30,9.3
Zip,73112,OK,Oklahoma County,Oklahoma City,2022-04-30,7.3
Zip,73114,OK,Oklahoma County,Oklahoma City,2022-04-30,6.4
Zip,73115,OK,Oklahoma County,Del City,2022-04-30,8.7
Zip,73116,OK,Oklahoma County,Oklahoma City,2022-04-30,6.1
Zip,73117,OK,Oklahoma County,Oklahoma City,2022-04-30,7.5
Zip,73118,OK,Oklahoma County,Oklahoma City,2022-04-30,6.8
Zip,73119,OK,Oklahoma County,Oklahoma City,2022-04-30,9.3
Zip,73120,OK,Oklahoma County,Oklahoma City,2022-04-30,6.9
Zip,73121,OK,Oklahoma County,Oklahoma City,2022-04-30,7.8
Zip,73122,OK,Oklahoma County,Warr Acres,2022-04-30,7.5
Zip,73127,OK,Oklahoma County,Oklahoma City,2022-04-30,7.1
Zip,73128,OK,Oklahoma County,Oklahoma City,2022-04-30,6.3
Zip,73129,OK,Oklahoma County,Oklahoma City,2022-04-30,10.2
Zip,73130,OK,Oklahoma County,Midwest City,2022-04-30,7.1
Zip,73131,OK,Oklahoma County,Oklahoma City,2022-04-30,6.4
Zip,73132,OK,Oklahoma County,Oklahoma City,2022-04-30,7.3
Zip,73134,OK,Oklahoma County,Oklahoma City,2022-04-30,6.5
Zip,73135,OK,Oklahoma County,Oklahoma City,2022-04-30,7.3
Zip,73139,OK,Oklahoma County,Oklahoma City,2022-04-30,7.7
Zip,73141,OK,Oklahoma County,Midwest City,2022-04-30,9.2
Zip,73142,OK,Oklahoma County,Oklahoma City,2022-04-30,6.8
Zip,73149,OK,Oklahoma County,Oklahoma City,2022-04-30,7.0
Zip,73150,OK,Oklahoma County,Oklahoma City,2022-04-30,6.8
Zip,73151,OK,Oklahoma County,Oklahoma City,2022-04-30,6.9
Zip,73159,OK,Oklahoma County,Oklahoma City,2022-04-30,7.8
Zip,73160,OK,Cleveland County,Moore,2022-04-30,7.1
Zip,73162,OK,Oklahoma County,Oklahoma City,2022-04-30,7.0
Zip,73165,OK,Oklahoma County,Oklahoma City,2022-04-30,7.0
Zip,73169,OK,Oklahoma County,Oklahoma City,2022-04-30,6.5
Zip,73170,OK,Oklahoma County,Oklahoma City,2022-04-30,6.6
Zip,73173,OK,Oklahoma County,Oklahoma City,2022-04-30,6.8
Zip,73179,OK,Oklahoma County,Oklahoma City,2022-04-30,6.7
Zip,73401,OK,Carter County,Ardmore,2022-04-30,5.2
Zip,73430,OK,Love County,Burneyville,2022-04-30,5.4
Zip,73432,OK,Johnston County,Coleman,2022-04-30,4.8
Zip,73433,OK,Garvin County,Elmore City,2022-04-30,7.4
Zip,73434,OK,Garvin County,Foster,2022-04-30,8.8
Zip,73435,OK,Carter County,Fox,2022-04-30,5.5
Zip,73436,OK,Carter County,Gene Autry,2022-04-30,10.8
Zip,73437,OK,Carter County,Graham,2022-04-30,8.9
Zip,73438,OK,Carter County,Healdton,2022-04-30,6.0
Zip,73439,OK,Marshall County,Kingston,2022-04-30,4.1
Zip,73440,OK,Marshall County,Lebanon,2022-04-30,6.5
Zip,73441,OK,Love County,Leon,2022-04-30,8.5
Zip,73442,OK,Stephens County,Loco,2022-04-30,9.0
Zip,73443,OK,Carter County,Lone Grove,2022-04-30,5.1
Zip,73444,OK,Garvin County,Hennepin,2022-04-30,10.1
Zip,73446,OK,Marshall County,Madill,2022-04-30,4.0
Zip,73447,OK,Johnston County,Mannsville,2022-04-30,6.0
Zip,73448,OK,Love County,Marietta,2022-04-30,5.0
Zip,73449,OK,Bryan County,Mead,2022-04-30,6.9
Zip,73450,OK,Johnston County,Milburn,2022-04-30,5.3
Zip,73453,OK,Love County,Overbrook,2022-04-30,5.9
Zip,73455,OK,Johnston County,Ravia,2022-04-30,7.0
Zip,73456,OK,Jefferson County,Ringling,2022-04-30,4.7
Zip,73458,OK,Carter County,Springer,2022-04-30,5.0
Zip,73459,OK,Love County,Thackerville,2022-04-30,7.5
Zip,73460,OK,Johnston County,Tishomingo,2022-04-30,6.6
Zip,73461,OK,Johnston County,Wapanucka,2022-04-30,5.4
Zip,73463,OK,Carter County,Wilson,2022-04-30,5.7
Zip,73481,OK,Carter County,Ratliff City,2022-04-30,5.5
Zip,73487,OK,Carter County,Tatums,2022-04-30,7.5
Zip,73488,OK,Carter County,Tussy,2022-04-30,7.5
Zip,73491,OK,Stephens County,Velma,2022-04-30,4.1
Zip,73501,OK,Comanche County,Lawton,2022-04-30,4.8
Zip,73505,OK,Comanche County,Lawton,2022-04-30,4.0
Zip,73507,OK,Comanche County,Lawton,2022-04-30,6.5
Zip,73520,OK,Jefferson County,Addington,2022-04-30,3.9
Zip,73521,OK,Jackson County,Altus,2022-04-30,5.7
Zip,73526,OK,Jackson County,Blair,2022-04-30,6.1
Zip,73527,OK,Comanche County,Cache,2022-04-30,5.3
Zip,73528,OK,Comanche County,Chattanooga,2022-04-30,5.8
Zip,73529,OK,Stephens County,Comanche,2022-04-30,5.5
Zip,73530,OK,Tillman County,Davidson,2022-04-30,8.0
Zip,73531,OK,Cotton County,Devol,2022-04-30,5.6
Zip,73532,OK,Jackson County,East Duke,2022-04-30,5.3
Zip,73533,OK,Stephens County,Duncan,2022-04-30,5.2
Zip,73534,OK,Stephens County,Duncan,2022-04-30,1.0
Zip,73537,OK,Jackson County,Eldorado,2022-04-30,4.4
Zip,73538,OK,Comanche County,Elgin,2022-04-30,6.1
Zip,73539,OK,Jackson County,Elmer,2022-04-30,6.4
Zip,73540,OK,Comanche County,Faxon,2022-04-30,7.2
Zip,73541,OK,Comanche County,Fletcher,2022-04-30,8.1
Zip,73542,OK,Tillman County,Frederick,2022-04-30,2.0
Zip,73543,OK,Comanche County,Geronimo,2022-04-30,6.3
Zip,73544,OK,Harmon County,Gould,2022-04-30,4.7
Zip,73546,OK,Tillman County,Grandfield,2022-04-30,3.5
Zip,73547,OK,Greer County,Granite,2022-04-30,5.9
Zip,73548,OK,Stephens County,Hastings,2022-04-30,4.2
Zip,73549,OK,Jackson County,Headrick,2022-04-30,4.8
Zip,73550,OK,Harmon County,Hollis,2022-04-30,3.7
Zip,73551,OK,Tillman County,Hollister,2022-04-30,-0.8
Zip,73552,OK,Comanche County,Indiahoma,2022-04-30,6.0
Zip,73553,OK,Tillman County,Loveland,2022-04-30,2.9
Zip,73554,OK,Greer County,Mangum,2022-04-30,4.9
Zip,73555,OK,Tillman County,Manitou,2022-04-30,5.4
Zip,73556,OK,Jackson County,Martha,2022-04-30,4.3
Zip,73557,OK,Comanche County,Medicine Park,2022-04-30,10.0
Zip,73559,OK,Kiowa County,Mountain Park,2022-04-30,1.8
Zip,73560,OK,Jackson County,Olustee,2022-04-30,5.8
Zip,73562,OK,Cotton County,Randlett,2022-04-30,4.1
Zip,73564,OK,Kiowa County,Roosevelt,2022-04-30,2.8
Zip,73565,OK,Jefferson County,Ryan,2022-04-30,8.8
Zip,73566,OK,Kiowa County,Snyder,2022-04-30,1.4
Zip,73567,OK,Comanche County,Sterling,2022-04-30,11.0
Zip,73568,OK,Cotton County,Temple,2022-04-30,3.9
Zip,73569,OK,Jefferson County,Terral,2022-04-30,10.6
Zip,73570,OK,Tillman County,Tipton,2022-04-30,5.8
Zip,73571,OK,Harmon County,Vinson,2022-04-30,4.3
Zip,73572,OK,Cotton County,Walters,2022-04-30,5.3
Zip,73573,OK,Jefferson County,Waurika,2022-04-30,4.0
Zip,73601,OK,Custer County,Clinton,2022-04-30,5.9
Zip,73620,OK,Custer County,Arapaho,2022-04-30,6.2
Zip,73622,OK,Washita County,Bessie,2022-04-30,10.4
Zip,73624,OK,Washita County,Burns Flat,2022-04-30,6.2
Zip,73625,OK,Custer County,Butler,2022-04-30,6.3
Zip,73626,OK,Washita County,Canute,2022-04-30,6.9
Zip,73627,OK,Beckham County,Carter,2022-04-30,3.0
